1.000000000000000000e+00 2.956160578030356603e-02
1.005046358483368207e+00 2.951243999329915269e-02
1.010118182700679101e+00 2.946290475886973945e-02
1.015215601161155057e+00 2.941299853421508459e-02
1.020338743022522365e+00 2.936271979461050480e-02
1.025487738094283285e+00 2.931206703922363196e-02
1.030662716841005411e+00 2.926103879492543414e-02
1.035863810385627248e+00 2.920963360651046906e-02
1.041091150512780894e+00 2.915785004819724385e-02
1.046344869672130473e+00 2.910568671286084541e-02
1.051625100981729233e+00 2.905314222080100997e-02
1.056931978231391289e+00 2.900021522952103345e-02
1.062265635886082471e+00 2.894690441744673937e-02
1.067626209089326705e+00 2.889320848825940868e-02
1.073013833666630834e+00 2.883912618082635354e-02
1.078428646128925861e+00 2.878465625802504452e-02
1.083870783676025740e+00 2.872979751602824927e-02
1.089340384200104150e+00 2.867454878278224636e-02
1.094837586289187925e+00 2.861890891889507307e-02
1.100362529230668684e+00 2.856287681511520890e-02
1.105915353014832236e+00 2.850645140391356788e-02
1.111496198338405739e+00 2.844963165356715826e-02
1.117105206608122181e+00 2.839241655992680996e-02
1.122742519944303963e+00 2.833480515681871884e-02
1.128408281184463124e+00 2.827679652006329092e-02
1.134102633886921119e+00 2.821838976242736427e-02
1.139825722334446567e+00 2.815958403760648529e-02
1.145577691537910336e+00 2.810037853963284760e-02
1.151358687239959933e+00 2.804077249934625732e-02
1.157168855918712991e+00 2.798076519633576828e-02
1.163008344791467863e+00 2.792035594926145850e-02
1.168877301818434189e+00 2.785954412423364071e-02
1.174775875706482120e+00 2.779832913610981796e-02
1.180704215912909749e+00 2.773671043748054260e-02
1.186662472649230526e+00 2.767468753313885935e-02
1.192650796884978659e+00 2.761225997748478420e-02
1.198669340351534940e+00 2.754942737038020700e-02
1.204718255545971228e+00 2.748618936069716079e-02
1.210797695734914026e+00 2.742254565213449527e-02
1.216907814958428702e+00 2.735849600506259222e-02
1.223048768033921041e+00 2.729404022629584523e-02
1.229220710560062102e+00 2.722917818062104908e-02
1.235423798920728844e+00 2.716390978882937679e-02
1.241658190288967178e+00 2.709823502475210838e-02
1.247924042630975672e+00 2.703215392277359685e-02
1.254221514710105456e+00 2.696566657613864645e-02
1.260550766090885677e+00 2.689877313697214625e-02
1.266911957143064704e+00 2.683147381966020234e-02
1.273305249045674215e+00 2.676376889819136878e-02
1.279730803791113036e+00 2.669565870986295372e-02
1.286188784189251866e+00 2.662714366109235689e-02
1.292679353871558412e+00 2.655822421942583694e-02
1.299202677295242969e+00 2.648890092054003234e-02
1.305758919747426416e+00 2.641917436797855748e-02
1.312348247349327535e+00 2.634904523035785928e-02
1.318970827060472084e+00 2.627851425024394991e-02
1.325626826682923864e+00 2.620758223867410142e-02
1.332316414865535759e+00 2.613625007876507408e-02
1.339039761108222981e+00 2.606451872497585892e-02
1.345797035766258753e+00 2.599238921114469664e-02
1.352588410054589740e+00 2.591986264457224118e-02
1.359414056052174136e+00 2.584694020634350012e-02
1.366274146706342840e+00 2.577362315658163552e-02
1.373168855837181068e+00 2.569991283442203331e-02
1.380098358141931936e+00 2.562581065781905504e-02
1.387062829199424030e+00 2.555131812619915871e-02
1.394062445474519185e+00 2.547643682121171135e-02
1.401097384322584460e+00 2.540116840544836066e-02
1.408167823993985657e+00 2.532551462839986722e-02
1.415273943638603926e+00 2.524947732153310503e-02
1.422415923310374586e+00 2.517305840516015705e-02
1.429593943971849690e+00 2.509625988749890693e-02
1.436808187498783917e+00 2.501908386140994436e-02
1.444058836684741109e+00 2.494153251151546777e-02
1.451346075245728118e+00 2.486360811180446037e-02
1.458670087824847306e+00 2.478531302721374494e-02
1.466031059996977692e+00 2.470664971445649116e-02
1.473429178273474749e+00 2.462762072398540572e-02
1.480864630106897284e+00 2.454822870108702357e-02
1.488337603895756978e+00 2.446847638426637855e-02
1.495848288989292341e+00 2.438836661020615804e-02
1.503396875692265100e+00 2.430790231121535486e-02
1.510983555269783896e+00 2.422708651593876231e-02
1.518608519952149516e+00 2.414592235309431789e-02
1.526271962939725224e+00 2.406441305029209318e-02
1.533974078407833064e+00 2.398256193531782265e-02
1.541715061511673257e+00 2.390037243706089054e-02
1.549495108391269138e+00 2.381784808501444944e-02
1.557314416176436955e+00 2.373499251143269123e-02
1.565173182991780543e+00 2.365180945284786271e-02
1.573071607961711527e+00 2.356830274784942059e-02
1.581009891215494623e+00 2.348447634088786026e-02
1.588988233892318913e+00 2.340033428045474456e-02
1.597006838146393548e+00 2.331588071934456025e-02
1.605065907152070759e+00 2.323111991831329493e-02
1.613165645108992630e+00 2.314605624307002410e-02
1.621306257247266291e+00 2.306069416633937247e-02
1.629487949832663984e+00 2.297503826735929414e-02
1.637710930171848212e+00 2.288909323510067081e-02
1.645975406617625758e+00 2.280286386510774893e-02
1.654281588574225914e+00 2.271635506067072943e-02
1.662629686502607340e+00 2.262957183397419636e-02
1.671019911925789581e+00 2.254251930552325991e-02
1.679452477434213442e+00 2.245520270437894109e-02
1.687927596691127130e+00 2.236762736868814355e-02
1.696445484438000806e+00 2.227979874547023412e-02
1.705006356499966014e+00 2.219172238977236769e-02
1.713610429791286416e+00 2.210340396613090161e-02
1.722257922320851842e+00 2.201484924608900981e-02
1.730949053197703646e+00 2.192606411076627668e-02
1.739684042636586048e+00 2.183705454908821050e-02
1.748463111963525440e+00 2.174782665675642837e-02
1.757286483621438800e+00 2.165838663756605026e-02
1.766154381175770061e+00 2.156874080114475067e-02
1.775067029320154255e+00 2.147889556365203609e-02
1.784024653882111178e+00 2.138885744665522393e-02
1.793027481828767034e+00 2.129863307658438898e-02
1.802075741272606058e+00 2.120822918396298926e-02
1.811169661477249004e+00 2.111765260242803172e-02
1.820309472863263833e+00 2.102691026877506753e-02
1.829495407014002817e+00 2.093600922024093161e-02
1.838727696681470958e+00 2.084495659417358315e-02
1.848006575792223494e+00 2.075375962765776267e-02
1.857332279453292712e+00 2.066242565535397410e-02
1.866705043958145405e+00 2.057096210873412753e-02
1.876125106792669861e+00 2.047937651456305241e-02
1.885592706641193050e+00 2.038767649289338277e-02
1.895108083392528897e+00 2.029586975605545199e-02
1.904671478146056307e+00 2.020396410695919631e-02
1.914283133217828059e+00 2.011196743679628460e-02
1.923943292146710560e+00 2.001988772436215716e-02
1.933652199700554464e+00 1.992773303283589328e-02
1.943410101882396823e+00 1.983551150799759896e-02
1.953217245936694324e+00 1.974323137691143260e-02
1.963073880355588052e+00 1.965090094449323255e-02
1.972980254885198903e+00 1.955852859192692972e-02
1.982936620531956740e+00 1.946612277382376785e-02
1.992943229568959751e+00 1.937369201665621252e-02
2.003000335542366006e+00 1.928124491477324273e-02
2.013108193277819424e+00 1.918879012836336925e-02
2.023267058886905279e+00 1.909633638057378277e-02
2.033477189773638560e+00 1.900389245429701807e-02
2.043738844640988095e+00 1.891146718935129284e-02
2.054052283497431297e+00 1.881906947941792627e-02
2.064417767663540459e+00 1.872670826869095653e-02
2.074835559778605454e+00 1.863439254825081937e-02
2.085305923807287964e+00 1.854213135294675158e-02
2.095829125046310804e+00 1.844993375717691314e-02
2.106405430131178314e+00 1.835780887220203952e-02
2.117035107042933628e+00 1.826576584152624777e-02
2.127718425114947909e+00 1.817381383721512408e-02
2.138455655039745551e+00 1.808196205619633581e-02
2.149247068875862254e+00 1.799021971542946047e-02
2.160092940054737731e+00 1.789859604842592225e-02
2.170993543387647051e+00 1.780710030054578549e-02
2.181949155072658630e+00 1.771574172457025115e-02
2.192960052701637519e+00 1.762452957620591967e-02
2.204026515267275776e+00 1.753347310959528851e-02
2.215148823170163261e+00 1.744258157273844215e-02
2.226327258225891281e+00 1.735186420207928543e-02
2.237562103672193103e+00 1.726133021794950401e-02
2.248853644176122657e+00 1.717098881969469568e-02
2.260202165841263877e+00 1.708084918030531793e-02
2.271607956214984458e+00 1.699092044147483202e-02
2.283071304295716253e+00 1.690121170822787150e-02
2.294592500540283631e+00 1.681173204339293445e-02
2.306171836871258041e+00 1.672249046238607692e-02
2.317809606684357870e+00 1.663349592756760767e-02
2.329506104855882054e+00 1.654475734265080725e-02
2.341261627750179208e+00 1.645628354735332796e-02
2.353076473227160736e+00 1.636808331115598147e-02
2.364950940649844568e+00 1.628016532774992711e-02
2.376885330891942427e+00 1.619253820933046206e-02
2.388879946345482619e+00 1.610521048038977138e-02
2.400935090928471016e+00 1.601819057201126634e-02
2.413051070092594230e+00 1.593148681568121866e-02
2.425228190830956532e+00 1.584510743754269715e-02
2.437466761685860295e+00 1.575906055192619060e-02
2.449767092756621523e+00 1.567335415565615508e-02
2.462129495707430227e+00 1.558799612168033748e-02
2.474554283775244112e+00 1.550299419286127293e-02
2.487041771777728449e+00 1.541835597601444799e-02
2.499592276121230139e+00 1.533408893570453908e-02
2.512206114808796187e+00 1.525020038811152751e-02
2.524883607448230816e+00 1.516669749481770052e-02
2.537625075260194318e+00 1.508358725675076027e-02
2.550430841086341438e+00 1.500087650791893587e-02
2.563301229397501491e+00 1.491857190968091766e-02
2.576236566301899344e+00 1.483667994439275342e-02
2.589237179553420365e+00 1.475520690957314064e-02
2.602303398559912218e+00 1.467415891198268693e-02
2.615435554391532857e+00 1.459354186158384227e-02
2.628633979789138930e+00 1.451336146605780412e-02
2.641899009172717694e+00 1.443362322489810494e-02
2.655230978649858464e+00 1.435433242380765306e-02
2.668630226024270247e+00 1.427549412917404614e-02
2.682097090804340667e+00 1.419711318279130025e-02
2.695631914211737978e+00 1.411919419655702571e-02
2.709235039190058369e+00 1.404174154716708763e-02
2.722906810413513679e+00 1.396475937123834062e-02
2.736647574295664853e+00 1.388825156044102768e-02
2.750457678998200706e+00 1.381222175671867683e-02
2.764337474439758413e+00 1.373667334786487018e-02
2.778287312304790202e+00 1.366160946311871342e-02
2.792307546052473555e+00 1.358703296896375534e-02
2.806398530925668489e+00 1.351294646527033058e-02
2.820560623959917024e+00 1.343935228143957467e-02
2.834794183992491501e+00 1.336625247296765670e-02
2.849099571671484643e+00 1.329364881821099020e-02
2.863477149464949800e+00 1.322154281517848654e-02
2.877927281670082937e+00 1.314993567884963944e-02
2.892450334422455693e+00 1.307882833862702467e-02
2.907046675705289296e+00 1.300822143606159692e-02
2.921716675358782211e+00 1.293811532298121472e-02
2.936460705089476875e+00 1.286851005971133971e-02
2.951279138479682818e+00 1.279940541380700063e-02
2.966172350996937102e+00 1.273080085893616743e-02
2.981140720003522482e+00 1.266269557429967364e-02
2.996184624766026428e+00 1.259508844412540914e-02
3.011304446464952100e+00 1.252797805763104094e-02
3.026500568204374630e+00 1.246136270940853726e-02
3.041773375021651571e+00 1.239524040008043067e-02
3.057123253897175541e+00 1.232960883735922074e-02
3.072550593764181492e+00 1.226446543746058729e-02
3.088055785518601049e+00 1.219980732695424147e-02
3.103639222028967026e+00 1.213563134492315343e-02
3.119301298146367252e+00 1.207193404566455144e-02
3.135042410714449446e+00 1.200871170160117997e-02
3.150862958579477180e+00 1.194596030680285768e-02
3.166763342600435571e+00 1.188367558078049294e-02
3.182743965659186713e+00 1.182185297270436398e-02
3.198805232670679732e+00 1.176048766621340912e-02
3.214947550593209691e+00 1.169957458444081944e-02
3.231171328438729784e+00 1.163910839558859357e-02
3.247476977283212385e+00 1.157908351888851939e-02
3.263864910277068265e+00 1.151949413106882932e-02
3.280335542655612890e+00 1.146033417316786457e-02
3.296889291749586892e+00 1.140159735777986766e-02
3.313526576995733386e+00 1.134327717681459478e-02
3.330247819947421473e+00 1.128536690960403946e-02
3.347053444285331469e+00 1.122785963144069636e-02
3.363943875828187657e+00 1.117074822258485103e-02
3.380919542543547429e+00 1.111402537764460963e-02
3.397980874558647280e+00 1.105768361536840771e-02
3.415128304171298979e+00 1.100171528885121423e-02
3.432362265860844808e+00 1.094611259609612128e-02
3.449683196299164312e+00 1.089086759101530293e-02
3.467091534361741445e+00 1.083597219476445557e-02
3.484587721138781458e+00 1.078141820740670907e-02
3.502172199946390840e+00 1.072719731998945936e-02
3.519845416337806565e+00 1.067330112687799731e-02
3.537607818114687497e+00 1.061972113844299008e-02
3.555459855338459985e+00 1.056644879408154963e-02
3.573401980341722073e+00 1.051347547543657335e-02
3.591434647739704111e+00 1.046079251993749758e-02
3.609558314441787985e+00 1.040839123455260772e-02
3.627773439663083188e+00 1.035626290981482393e-02
3.646080484936065069e+00 1.030439883392915944e-02
