1.000000000000000048e-04 5.602227833253193623e+00
1.010372699238004895e-04 5.658277792708729770e+00
1.020852991365491858e-04 5.714888152038550828e+00
1.031441992411143843e-04 5.772064496727974614e+00
1.042140829979873234e-04 5.829812475344815503e+00
1.052950643372899044e-04 5.888137796817880520e+00
1.063872583709069952e-04 5.947046227048235600e+00
1.074907814047443386e-04 6.006543589438529729e+00
1.086057509511138684e-04 6.066635765465564489e+00
1.097322857412474348e-04 6.127328695258249525e+00
1.108705057379402015e-04 6.188628378181535439e+00
1.120205321483253524e-04 6.250540873425992849e+00
1.131824874367811929e-04 6.313072300600532039e+00
1.143564953379721920e-04 6.376228838477184802e+00
1.155426808700252630e-04 6.440016722291504792e+00
1.167411703478428187e-04 6.504442248379070257e+00
1.179520913965536943e-04 6.569511775616625471e+00
1.191755729651037984e-04 6.635231726039973132e+00
1.204117453399877367e-04 6.701608585467411672e+00
1.216607401591226557e-04 6.768648904129801025e+00
1.229226904258662995e-04 6.836359297306521476e+00
1.241977305231801868e-04 6.904746445967574253e+00
1.254859962279399272e-04 6.973817097183633962e+00
1.267876247253937622e-04 7.043578060060655233e+00
1.281027546237712951e-04 7.114036206467218904e+00
1.294315259690436294e-04 7.185198476012267577e+00
1.307740802598365154e-04 7.257071876884457318e+00
1.321305604624985110e-04 7.329663486522966842e+00
1.335011110263250233e-04 7.402980452294430691e+00
1.348858778989406163e-04 7.477029992176477791e+00
1.362850085418405616e-04 7.551819395447785688e+00
1.376986519460940157e-04 7.627356023385203798e+00
1.391269586482095572e-04 7.703647310712899099e+00
1.405700807461657666e-04 7.780700769452257859e+00
1.420281719156078239e-04 7.858523987180693560e+00
1.435013874262120771e-04 7.937124626568119012e+00
1.449898841582205591e-04 8.016510426113439891e+00
1.464938206191469707e-04 8.096689200888654625e+00
1.480133569606556217e-04 8.177668843290099687e+00
1.495486549956159578e-04 8.259457323797168016e+00
1.510998782153336235e-04 8.342062691738011182e+00
1.526671918069604449e-04 8.425493076053740538e+00
1.542507626710848780e-04 8.509756685413101707e+00
1.558507594395049014e-04 8.594861808528797553e+00
1.574673524931855483e-04 8.680816815923137142e+00
1.591007139804022439e-04 8.767630160831039632e+00
1.607510178350727941e-04 8.855310380009619564e+00
1.624184397952791630e-04 8.943866094555945168e+00
1.641031574219815891e-04 9.033306010731855906e+00
1.658053501179267727e-04 9.123638920797976226e+00
1.675251991467521415e-04 9.214873703854586040e+00
1.692628876522882546e-04 9.307019325652099440e+00
1.710186006780616474e-04 9.400084829796764296e+00
1.727925251869996378e-04 9.494079342577979475e+00
1.745848500813397737e-04 9.589012079763485019e+00
1.763957662227456870e-04 9.684892347539644675e+00
1.782254664526316558e-04 9.781729543383468339e+00
1.800741456126979357e-04 9.879533156944429351e+00
1.819420005656791366e-04 9.978312770933110087e+00
1.838292302163078409e-04 1.007807806201923562e+01
1.857360355324955776e-04 1.017883880173703304e+01
1.876626195667335090e-04 1.028060485663848489e+01
1.896091874777153794e-04 1.038338618764972132e+01
1.915759465521842163e-04 1.048719285277749869e+01
1.935631062270061172e-04 1.059203500846105861e+01
1.955708781114728304e-04 1.069792291051773603e+01
1.975994760098356503e-04 1.080486691509856634e+01
1.996491159440730398e-04 1.091287747965174759e+01
2.017200161768945000e-04 1.102196516389547298e+01
2.038123972349828829e-04 1.113214063080020999e+01
2.059264819324781301e-04 1.124341464754111719e+01
2.080624953947041687e-04 1.135579808559852211e+01
2.102206650821421947e-04 1.146930192170061602e+01
2.124012208146526428e-04 1.158393723972556799e+01
2.146043947959480971e-04 1.169971523177116168e+01
2.168304216383205266e-04 1.181664719919082707e+01
2.190795383876246105e-04 1.193474455363984710e+01
2.213519845485203497e-04 1.205401881813119225e+01
2.236480021099777036e-04 1.217448162810115697e+01
2.259678355710451482e-04 1.229614473248475726e+01
2.283117319668865469e-04 1.241901999134917212e+01
2.306799408950870403e-04 1.254311936056339150e+01
2.330727145422325326e-04 1.266845490484321424e+01
2.354903077107644584e-04 1.279503880556518425e+01
2.379329778461134598e-04 1.292288336186977382e+01
2.404009850641140617e-04 1.305200099176743755e+01
2.428945921787041941e-04 1.318240423325422483e+01
2.454140647299117572e-04 1.331410574543783376e+01
2.479596710121314000e-04 1.344711830967304245e+01
2.505316821026948738e-04 1.358145483065087156e+01
2.531303718907375625e-04 1.371712833223992867e+01
2.557560171063644975e-04 1.385415195406155675e+01
2.584088973501189176e-04 1.399253896099235206e+01
2.610892951227561419e-04 1.413230274532237374e+01
2.637974958553271983e-04 1.427345682793774984e+01
2.665337879395733470e-04 1.441601485951264650e+01
2.692984627586367035e-04 1.455999062171208358e+01
2.720918147180890752e-04 1.470539802840579924e+01
2.749141412772828047e-04 1.485225112689172633e+01
2.777657429810264419e-04 1.500056409877095653e+01
2.806469234915895785e-04 1.515035125738334010e+01
2.835579896210391779e-04 1.530162705038324766e+01
2.864992513639115198e-04 1.545440606352295809e+01
2.894710219302229579e-04 1.560870302196613224e+01
2.924736177788230689e-04 1.576453279156994824e+01
2.955073586510939868e-04 1.592191038017931248e+01
2.985725676049990132e-04 1.608085093893119222e+01
3.016695710494845693e-04 1.624136976357103279e+01
3.047986987792388499e-04 1.640348229577744021e+01
3.079602840098111379e-04 1.656720411169865415e+01
3.111546634130954643e-04 1.673255089301742515e+01
3.143821771531821380e-04 1.689953846034356744e+01
